uri,ecartico
http://data.bibliotheken.nl/id/thes/p070896453,https://www.vondel.humanities.uva.nl/ecartico/persons/5903
https://id.rijksmuseum.nl/31088265,https://www.vondel.humanities.uva.nl/ecartico/persons/5903
http://data.bibliotheken.nl/id/thes/p070332320,https://www.vondel.humanities.uva.nl/ecartico/persons/51919
http://data.bibliotheken.nl/id/thes/p069753083,https://www.vondel.humanities.uva.nl/ecartico/persons/3513
http://data.bibliotheken.nl/id/thes/p070344027,https://www.vondel.humanities.uva.nl/ecartico/persons/38133
http://data.bibliotheken.nl/id/thes/p308284259,https://www.vondel.humanities.uva.nl/ecartico/persons/38133
https://id.rijksmuseum.nl/310123164,https://www.vondel.humanities.uva.nl/ecartico/persons/38133
http://data.bibliotheken.nl/id/thes/p097922358,https://www.vondel.humanities.uva.nl/ecartico/persons/3128
https://id.rijksmuseum.nl/31040768,https://www.vondel.humanities.uva.nl/ecartico/persons/3128
http://data.bibliotheken.nl/id/thes/p068404352,https://www.vondel.humanities.uva.nl/ecartico/persons/41921
http://data.bibliotheken.nl/id/thes/p075563568,https://www.vondel.humanities.uva.nl/ecartico/persons/31285
http://data.bibliotheken.nl/id/thes/p434016101,https://www.vondel.humanities.uva.nl/ecartico/persons/38506
http://data.bibliotheken.nl/id/thes/p07556355X,https://www.vondel.humanities.uva.nl/ecartico/persons/42395
https://id.rijksmuseum.nl/3102345,https://www.vondel.humanities.uva.nl/ecartico/persons/31302
http://data.bibliotheken.nl/id/thes/p075548836,https://www.vondel.humanities.uva.nl/ecartico/persons/55764
http://data.bibliotheken.nl/id/thes/p07555917X,https://www.vondel.humanities.uva.nl/ecartico/persons/31455
http://data.bibliotheken.nl/id/thes/p137054718,https://www.vondel.humanities.uva.nl/ecartico/persons/31465
http://data.bibliotheken.nl/id/thes/p137054769,https://www.vondel.humanities.uva.nl/ecartico/persons/31456
http://data.bibliotheken.nl/id/thes/p075559250,https://www.vondel.humanities.uva.nl/ecartico/persons/31468
http://data.bibliotheken.nl/id/thes/p075572591,https://www.vondel.humanities.uva.nl/ecartico/persons/31468
https://id.rijksmuseum.nl/310106415,https://www.vondel.humanities.uva.nl/ecartico/persons/31473
http://data.bibliotheken.nl/id/thes/p06921980X,https://www.vondel.humanities.uva.nl/ecartico/persons/31473
http://data.bibliotheken.nl/id/thes/p075554704,https://www.vondel.humanities.uva.nl/ecartico/persons/31527
http://data.bibliotheken.nl/id/thes/p069219877,https://www.vondel.humanities.uva.nl/ecartico/persons/31475
http://data.bibliotheken.nl/id/thes/p113598610,https://www.vondel.humanities.uva.nl/ecartico/persons/51589
http://data.bibliotheken.nl/id/thes/p315261498,https://www.vondel.humanities.uva.nl/ecartico/persons/31516
http://data.bibliotheken.nl/id/thes/p085036994,https://www.vondel.humanities.uva.nl/ecartico/persons/31523
http://data.bibliotheken.nl/id/thes/p075554356,https://www.vondel.humanities.uva.nl/ecartico/persons/31526
http://data.bibliotheken.nl/id/thes/p075572451,https://www.vondel.humanities.uva.nl/ecartico/persons/31526
http://data.bibliotheken.nl/id/thes/p075558246,https://www.vondel.humanities.uva.nl/ecartico/persons/31528
http://data.bibliotheken.nl/id/thes/p068922841,https://www.vondel.humanities.uva.nl/ecartico/persons/7871
http://data.bibliotheken.nl/id/thes/p07556291X,https://www.vondel.humanities.uva.nl/ecartico/persons/7871
https://id.rijksmuseum.nl/310118530,https://www.vondel.humanities.uva.nl/ecartico/persons/7871
http://data.bibliotheken.nl/id/thes/p075561255,https://www.vondel.humanities.uva.nl/ecartico/persons/31601
http://data.bibliotheken.nl/id/thes/p075552515,https://www.vondel.humanities.uva.nl/ecartico/persons/31604
http://data.bibliotheken.nl/id/thes/p075552523,https://www.vondel.humanities.uva.nl/ecartico/persons/31605
https://id.rijksmuseum.nl/310139363,https://www.vondel.humanities.uva.nl/ecartico/persons/4508
https://id.rijksmuseum.nl/31011628,https://www.vondel.humanities.uva.nl/ecartico/persons/4508
http://data.bibliotheken.nl/id/thes/p075551225,https://www.vondel.humanities.uva.nl/ecartico/persons/31716
http://data.bibliotheken.nl/id/thes/p071085394,https://www.vondel.humanities.uva.nl/ecartico/persons/31796
http://data.bibliotheken.nl/id/thes/p071085408,https://www.vondel.humanities.uva.nl/ecartico/persons/31800
http://data.bibliotheken.nl/id/thes/p326811648,https://www.vondel.humanities.uva.nl/ecartico/persons/31749
http://data.bibliotheken.nl/id/thes/p073017639,https://www.vondel.humanities.uva.nl/ecartico/persons/31769
http://data.bibliotheken.nl/id/thes/p075545535,https://www.vondel.humanities.uva.nl/ecartico/persons/31783
http://data.bibliotheken.nl/id/thes/p075547007,https://www.vondel.humanities.uva.nl/ecartico/persons/31806
http://data.bibliotheken.nl/id/thes/p075546299,https://www.vondel.humanities.uva.nl/ecartico/persons/31807
http://data.bibliotheken.nl/id/thes/p163694494,https://www.vondel.humanities.uva.nl/ecartico/persons/31807
http://data.bibliotheken.nl/id/thes/p326891633,https://www.vondel.humanities.uva.nl/ecartico/persons/31807
http://data.bibliotheken.nl/id/thes/p370104811,https://www.vondel.humanities.uva.nl/ecartico/persons/31807
http://data.bibliotheken.nl/id/thes/p069922411,https://www.vondel.humanities.uva.nl/ecartico/persons/52679
http://data.bibliotheken.nl/id/thes/p069165017,https://www.vondel.humanities.uva.nl/ecartico/persons/52452
http://data.bibliotheken.nl/id/thes/p070007632,https://www.vondel.humanities.uva.nl/ecartico/persons/47020
http://data.bibliotheken.nl/id/thes/p070434166,https://www.vondel.humanities.uva.nl/ecartico/persons/3198
https://id.rijksmuseum.nl/31041589,https://www.vondel.humanities.uva.nl/ecartico/persons/3198
https://id.rijksmuseum.nl/310139481,https://www.vondel.humanities.uva.nl/ecartico/persons/7129
https://id.rijksmuseum.nl/310109975,https://www.vondel.humanities.uva.nl/ecartico/persons/7129
http://data.bibliotheken.nl/id/thes/p096866152,https://www.vondel.humanities.uva.nl/ecartico/persons/7129
http://data.bibliotheken.nl/id/thes/p08973453X,https://www.vondel.humanities.uva.nl/ecartico/persons/53471
http://data.bibliotheken.nl/id/thes/p086193783,https://www.vondel.humanities.uva.nl/ecartico/persons/322
http://data.bibliotheken.nl/id/thes/p169865282,https://www.vondel.humanities.uva.nl/ecartico/persons/322
http://data.bibliotheken.nl/id/thes/p273413910,https://www.vondel.humanities.uva.nl/ecartico/persons/322
http://data.bibliotheken.nl/id/thes/p322845092,https://www.vondel.humanities.uva.nl/ecartico/persons/322
http://data.bibliotheken.nl/id/thes/p06968197X,https://www.vondel.humanities.uva.nl/ecartico/persons/40917
http://data.bibliotheken.nl/id/thes/p261822721,https://www.vondel.humanities.uva.nl/ecartico/persons/3229
http://data.bibliotheken.nl/id/thes/p372468632,https://www.vondel.humanities.uva.nl/ecartico/persons/3235
https://id.rijksmuseum.nl/310191907,https://www.vondel.humanities.uva.nl/ecartico/persons/9013
http://data.bibliotheken.nl/id/thes/p100282156,https://www.vondel.humanities.uva.nl/ecartico/persons/5583
http://data.bibliotheken.nl/id/thes/p333996526,https://www.vondel.humanities.uva.nl/ecartico/persons/5583
https://id.rijksmuseum.nl/31083156,https://www.vondel.humanities.uva.nl/ecartico/persons/5583
http://data.bibliotheken.nl/id/thes/p073532436,https://www.vondel.humanities.uva.nl/ecartico/persons/46319
http://data.bibliotheken.nl/id/thes/p075555832,https://www.vondel.humanities.uva.nl/ecartico/persons/46319
https://id.rijksmuseum.nl/31044388,https://www.vondel.humanities.uva.nl/ecartico/persons/329
http://data.bibliotheken.nl/id/thes/p070064466,https://www.vondel.humanities.uva.nl/ecartico/persons/329
https://id.rijksmuseum.nl/310181563,https://www.vondel.humanities.uva.nl/ecartico/persons/52482
http://data.bibliotheken.nl/id/thes/p07029674X,https://www.vondel.humanities.uva.nl/ecartico/persons/52482
http://data.bibliotheken.nl/id/thes/p162460821,https://www.vondel.humanities.uva.nl/ecartico/persons/52482
http://data.bibliotheken.nl/id/thes/p072820837,https://www.vondel.humanities.uva.nl/ecartico/persons/69
https://id.rijksmuseum.nl/31011529,https://www.vondel.humanities.uva.nl/ecartico/persons/69
https://id.rijksmuseum.nl/31043705,https://www.vondel.humanities.uva.nl/ecartico/persons/3305
https://id.rijksmuseum.nl/310154496,https://www.vondel.humanities.uva.nl/ecartico/persons/33096
http://data.bibliotheken.nl/id/thes/p322175356,https://www.vondel.humanities.uva.nl/ecartico/persons/3354
http://data.bibliotheken.nl/id/thes/p06956826X,https://www.vondel.humanities.uva.nl/ecartico/persons/33304
http://data.bibliotheken.nl/id/thes/p341697710,https://www.vondel.humanities.uva.nl/ecartico/persons/3344
https://id.rijksmuseum.nl/31097147,https://www.vondel.humanities.uva.nl/ecartico/persons/6340
https://id.rijksmuseum.nl/310141170,https://www.vondel.humanities.uva.nl/ecartico/persons/6340
http://data.bibliotheken.nl/id/thes/p072654309,https://www.vondel.humanities.uva.nl/ecartico/persons/6340
http://data.bibliotheken.nl/id/thes/p074121669,https://www.vondel.humanities.uva.nl/ecartico/persons/6340
http://data.bibliotheken.nl/id/thes/p124236812,https://www.vondel.humanities.uva.nl/ecartico/persons/3364
https://id.rijksmuseum.nl/31044863,https://www.vondel.humanities.uva.nl/ecartico/persons/3364
http://data.bibliotheken.nl/id/thes/p123605423,https://www.vondel.humanities.uva.nl/ecartico/persons/6022
https://id.rijksmuseum.nl/31090291,https://www.vondel.humanities.uva.nl/ecartico/persons/6022
https://id.rijksmuseum.nl/310111315,https://www.vondel.humanities.uva.nl/ecartico/persons/7265
https://id.rijksmuseum.nl/31046409,https://www.vondel.humanities.uva.nl/ecartico/persons/3417
http://data.bibliotheken.nl/id/thes/p070245495,https://www.vondel.humanities.uva.nl/ecartico/persons/671
https://id.rijksmuseum.nl/3104798,https://www.vondel.humanities.uva.nl/ecartico/persons/671
http://data.bibliotheken.nl/id/thes/p111100038,https://www.vondel.humanities.uva.nl/ecartico/persons/3445
http://data.bibliotheken.nl/id/thes/p350413908,https://www.vondel.humanities.uva.nl/ecartico/persons/34499
http://data.bibliotheken.nl/id/thes/p069527636,https://www.vondel.humanities.uva.nl/ecartico/persons/54298
http://data.bibliotheken.nl/id/thes/p075187930,https://www.vondel.humanities.uva.nl/ecartico/persons/54298
http://data.bibliotheken.nl/id/thes/p297298984,https://www.vondel.humanities.uva.nl/ecartico/persons/51753
http://data.bibliotheken.nl/id/thes/p074909444,https://www.vondel.humanities.uva.nl/ecartico/persons/51856
https://id.rijksmuseum.nl/31047000,https://www.vondel.humanities.uva.nl/ecartico/persons/3478
https://id.rijksmuseum.nl/31047001,https://www.vondel.humanities.uva.nl/ecartico/persons/3480
http://data.bibliotheken.nl/id/thes/p273425358,https://www.vondel.humanities.uva.nl/ecartico/persons/6332
https://id.rijksmuseum.nl/31097046,https://www.vondel.humanities.uva.nl/ecartico/persons/6332
https://id.rijksmuseum.nl/310141768,https://www.vondel.humanities.uva.nl/ecartico/persons/47151
http://data.bibliotheken.nl/id/thes/p069381291,https://www.vondel.humanities.uva.nl/ecartico/persons/47151
https://id.rijksmuseum.nl/3102266,https://www.vondel.humanities.uva.nl/ecartico/persons/47185
http://data.bibliotheken.nl/id/thes/p06915435X,https://www.vondel.humanities.uva.nl/ecartico/persons/47185
http://data.bibliotheken.nl/id/thes/p069325820,https://www.vondel.humanities.uva.nl/ecartico/persons/49848
http://data.bibliotheken.nl/id/thes/p071559604,https://www.vondel.humanities.uva.nl/ecartico/persons/53383
https://id.rijksmuseum.nl/31047080,https://www.vondel.humanities.uva.nl/ecartico/persons/3486
https://id.rijksmuseum.nl/31011363,https://www.vondel.humanities.uva.nl/ecartico/persons/65
http://data.bibliotheken.nl/id/thes/p340478284,https://www.vondel.humanities.uva.nl/ecartico/persons/4725
https://id.rijksmuseum.nl/31070183,https://www.vondel.humanities.uva.nl/ecartico/persons/4725
http://data.bibliotheken.nl/id/thes/p317318721,https://www.vondel.humanities.uva.nl/ecartico/persons/54244
http://data.bibliotheken.nl/id/thes/p067733212,https://www.vondel.humanities.uva.nl/ecartico/persons/54245
http://data.bibliotheken.nl/id/thes/p146903307,https://www.vondel.humanities.uva.nl/ecartico/persons/35460
http://data.bibliotheken.nl/id/thes/p323916856,https://www.vondel.humanities.uva.nl/ecartico/persons/35460
http://data.bibliotheken.nl/id/thes/p107411458,https://www.vondel.humanities.uva.nl/ecartico/persons/5752
https://id.rijksmuseum.nl/31086005,https://www.vondel.humanities.uva.nl/ecartico/persons/5752
http://data.bibliotheken.nl/id/thes/p344373703,https://www.vondel.humanities.uva.nl/ecartico/persons/7234
https://id.rijksmuseum.nl/310111121,https://www.vondel.humanities.uva.nl/ecartico/persons/7234
http://data.bibliotheken.nl/id/thes/p306639157,https://www.vondel.humanities.uva.nl/ecartico/persons/3594
http://data.bibliotheken.nl/id/thes/p306639025,https://www.vondel.humanities.uva.nl/ecartico/persons/3595
http://data.bibliotheken.nl/id/thes/p306638959,https://www.vondel.humanities.uva.nl/ecartico/persons/3596
http://data.bibliotheken.nl/id/thes/p072483636,https://www.vondel.humanities.uva.nl/ecartico/persons/54636
http://data.bibliotheken.nl/id/thes/p173014259,https://www.vondel.humanities.uva.nl/ecartico/persons/54636
http://data.bibliotheken.nl/id/thes/p093669488,https://www.vondel.humanities.uva.nl/ecartico/persons/36136
http://data.bibliotheken.nl/id/thes/p116654058,https://www.vondel.humanities.uva.nl/ecartico/persons/53225
http://data.bibliotheken.nl/id/thes/p273421980,https://www.vondel.humanities.uva.nl/ecartico/persons/38502
http://data.bibliotheken.nl/id/thes/p297967932,https://www.vondel.humanities.uva.nl/ecartico/persons/3628
https://id.rijksmuseum.nl/31049542,https://www.vondel.humanities.uva.nl/ecartico/persons/3628
http://data.bibliotheken.nl/id/thes/p069916772,https://www.vondel.humanities.uva.nl/ecartico/persons/57059
http://data.bibliotheken.nl/id/thes/p138341818,https://www.vondel.humanities.uva.nl/ecartico/persons/37880
http://data.bibliotheken.nl/id/thes/p075547805,https://www.vondel.humanities.uva.nl/ecartico/persons/36609
http://data.bibliotheken.nl/id/thes/p070661286,https://www.vondel.humanities.uva.nl/ecartico/persons/36632
http://data.bibliotheken.nl/id/thes/p10006938X,https://www.vondel.humanities.uva.nl/ecartico/persons/53084
https://id.rijksmuseum.nl/31065791,https://www.vondel.humanities.uva.nl/ecartico/persons/4472
http://data.bibliotheken.nl/id/thes/p070606358,https://www.vondel.humanities.uva.nl/ecartico/persons/4472
http://data.bibliotheken.nl/id/thes/p09708154X,https://www.vondel.humanities.uva.nl/ecartico/persons/49224
https://id.rijksmuseum.nl/31065792,https://www.vondel.humanities.uva.nl/ecartico/persons/4473
http://data.bibliotheken.nl/id/thes/p070606374,https://www.vondel.humanities.uva.nl/ecartico/persons/4473
http://data.bibliotheken.nl/id/thes/p075545101,https://www.vondel.humanities.uva.nl/ecartico/persons/36664
http://data.bibliotheken.nl/id/thes/p136593895,https://www.vondel.humanities.uva.nl/ecartico/persons/36665
http://data.bibliotheken.nl/id/thes/p136593615,https://www.vondel.humanities.uva.nl/ecartico/persons/36740
http://data.bibliotheken.nl/id/thes/p136594166,https://www.vondel.humanities.uva.nl/ecartico/persons/36667
http://data.bibliotheken.nl/id/thes/p138341346,https://www.vondel.humanities.uva.nl/ecartico/persons/38460
http://data.bibliotheken.nl/id/thes/p136048366,https://www.vondel.humanities.uva.nl/ecartico/persons/36668
http://data.bibliotheken.nl/id/thes/p336285213,https://www.vondel.humanities.uva.nl/ecartico/persons/36676
http://data.bibliotheken.nl/id/thes/p315874716,https://www.vondel.humanities.uva.nl/ecartico/persons/36719
http://data.bibliotheken.nl/id/thes/p136593712,https://www.vondel.humanities.uva.nl/ecartico/persons/36741
http://data.bibliotheken.nl/id/thes/p075543818,https://www.vondel.humanities.uva.nl/ecartico/persons/36754
http://data.bibliotheken.nl/id/thes/p075543826,https://www.vondel.humanities.uva.nl/ecartico/persons/36755
http://data.bibliotheken.nl/id/thes/p150717571,https://www.vondel.humanities.uva.nl/ecartico/persons/36748
http://data.bibliotheken.nl/id/thes/p075543834,https://www.vondel.humanities.uva.nl/ecartico/persons/36756
http://data.bibliotheken.nl/id/thes/p310423481,https://www.vondel.humanities.uva.nl/ecartico/persons/36756
http://data.bibliotheken.nl/id/thes/p075543850,https://www.vondel.humanities.uva.nl/ecartico/persons/36764
http://data.bibliotheken.nl/id/thes/p135711487,https://www.vondel.humanities.uva.nl/ecartico/persons/36762
http://data.bibliotheken.nl/id/thes/p135711533,https://www.vondel.humanities.uva.nl/ecartico/persons/36766
http://data.bibliotheken.nl/id/thes/p075556391,https://www.vondel.humanities.uva.nl/ecartico/persons/42374
https://id.rijksmuseum.nl/31065385,https://www.vondel.humanities.uva.nl/ecartico/persons/4458
http://data.bibliotheken.nl/id/thes/p306641917,https://www.vondel.humanities.uva.nl/ecartico/persons/4458
http://data.bibliotheken.nl/id/thes/p075557428,https://www.vondel.humanities.uva.nl/ecartico/persons/38981
http://data.bibliotheken.nl/id/thes/p075562634,https://www.vondel.humanities.uva.nl/ecartico/persons/36796
http://data.bibliotheken.nl/id/thes/p075542528,https://www.vondel.humanities.uva.nl/ecartico/persons/36817
http://data.bibliotheken.nl/id/thes/p321526783,https://www.vondel.humanities.uva.nl/ecartico/persons/36817
http://data.bibliotheken.nl/id/thes/p075542536,https://www.vondel.humanities.uva.nl/ecartico/persons/36823
http://data.bibliotheken.nl/id/thes/p18300437X,https://www.vondel.humanities.uva.nl/ecartico/persons/36825
http://data.bibliotheken.nl/id/thes/p073645222,https://www.vondel.humanities.uva.nl/ecartico/persons/36841
http://data.bibliotheken.nl/id/thes/p069151016,https://www.vondel.humanities.uva.nl/ecartico/persons/36968
http://data.bibliotheken.nl/id/thes/p173698867,https://www.vondel.humanities.uva.nl/ecartico/persons/36853
http://data.bibliotheken.nl/id/thes/p070106878,https://www.vondel.humanities.uva.nl/ecartico/persons/42214
http://data.bibliotheken.nl/id/thes/p070045917,https://www.vondel.humanities.uva.nl/ecartico/persons/42221
http://data.bibliotheken.nl/id/thes/p068372221,https://www.vondel.humanities.uva.nl/ecartico/persons/42225
http://data.bibliotheken.nl/id/thes/p069472750,https://www.vondel.humanities.uva.nl/ecartico/persons/42226
http://data.bibliotheken.nl/id/thes/p070592713,https://www.vondel.humanities.uva.nl/ecartico/persons/36887
http://data.bibliotheken.nl/id/thes/p072103841,https://www.vondel.humanities.uva.nl/ecartico/persons/36922
http://data.bibliotheken.nl/id/thes/p072850949,https://www.vondel.humanities.uva.nl/ecartico/persons/36922
http://data.bibliotheken.nl/id/thes/p136573088,https://www.vondel.humanities.uva.nl/ecartico/persons/36922
http://data.bibliotheken.nl/id/thes/p183245334,https://www.vondel.humanities.uva.nl/ecartico/persons/3694
https://id.rijksmuseum.nl/31050612,https://www.vondel.humanities.uva.nl/ecartico/persons/3694
https://id.rijksmuseum.nl/3105874,https://www.vondel.humanities.uva.nl/ecartico/persons/57196
http://data.bibliotheken.nl/id/thes/p069800022,https://www.vondel.humanities.uva.nl/ecartico/persons/57196
http://data.bibliotheken.nl/id/thes/p070208042,https://www.vondel.humanities.uva.nl/ecartico/persons/57196
http://data.bibliotheken.nl/id/thes/p137097913,https://www.vondel.humanities.uva.nl/ecartico/persons/36979
http://data.bibliotheken.nl/id/thes/p075560585,https://www.vondel.humanities.uva.nl/ecartico/persons/36981
http://data.bibliotheken.nl/id/thes/p075560577,https://www.vondel.humanities.uva.nl/ecartico/persons/36982
http://data.bibliotheken.nl/id/thes/p327283467,https://www.vondel.humanities.uva.nl/ecartico/persons/36982
http://data.bibliotheken.nl/id/thes/p128181176,https://www.vondel.humanities.uva.nl/ecartico/persons/40443
https://id.rijksmuseum.nl/310122327,https://www.vondel.humanities.uva.nl/ecartico/persons/8236
http://data.bibliotheken.nl/id/thes/p068409907,https://www.vondel.humanities.uva.nl/ecartico/persons/8236
http://data.bibliotheken.nl/id/thes/p138260575,https://www.vondel.humanities.uva.nl/ecartico/persons/8236
http://data.bibliotheken.nl/id/thes/p197323189,https://www.vondel.humanities.uva.nl/ecartico/persons/8236
https://id.rijksmuseum.nl/31091586,https://www.vondel.humanities.uva.nl/ecartico/persons/48829
http://data.bibliotheken.nl/id/thes/p06968510X,https://www.vondel.humanities.uva.nl/ecartico/persons/48829
http://data.bibliotheken.nl/id/thes/p075548844,https://www.vondel.humanities.uva.nl/ecartico/persons/37007
http://data.bibliotheken.nl/id/thes/p070108765,https://www.vondel.humanities.uva.nl/ecartico/persons/37019
https://id.rijksmuseum.nl/310141267,https://www.vondel.humanities.uva.nl/ecartico/persons/37019
http://data.bibliotheken.nl/id/thes/p074101196,https://www.vondel.humanities.uva.nl/ecartico/persons/53087
http://data.bibliotheken.nl/id/thes/p068583966,https://www.vondel.humanities.uva.nl/ecartico/persons/41714
http://data.bibliotheken.nl/id/thes/p069420920,https://www.vondel.humanities.uva.nl/ecartico/persons/47191
http://data.bibliotheken.nl/id/thes/p069889929,https://www.vondel.humanities.uva.nl/ecartico/persons/55769
http://data.bibliotheken.nl/id/thes/p070149879,https://www.vondel.humanities.uva.nl/ecartico/persons/37066
http://data.bibliotheken.nl/id/thes/p070574928,https://www.vondel.humanities.uva.nl/ecartico/persons/37066
https://id.rijksmuseum.nl/31051169,https://www.vondel.humanities.uva.nl/ecartico/persons/37097
https://id.rijksmuseum.nl/3104017,https://www.vondel.humanities.uva.nl/ecartico/persons/37110
http://data.bibliotheken.nl/id/thes/p07555240X,https://www.vondel.humanities.uva.nl/ecartico/persons/37120
http://data.bibliotheken.nl/id/thes/p097586668,https://www.vondel.humanities.uva.nl/ecartico/persons/3713
https://id.rijksmuseum.nl/31052649,https://www.vondel.humanities.uva.nl/ecartico/persons/3832
http://data.bibliotheken.nl/id/thes/p06989017X,https://www.vondel.humanities.uva.nl/ecartico/persons/3832
http://data.bibliotheken.nl/id/thes/p314650466,https://www.vondel.humanities.uva.nl/ecartico/persons/3715
http://data.bibliotheken.nl/id/thes/p068074387,https://www.vondel.humanities.uva.nl/ecartico/persons/37172
http://data.bibliotheken.nl/id/thes/p075553791,https://www.vondel.humanities.uva.nl/ecartico/persons/37178
https://id.rijksmuseum.nl/31092973,https://www.vondel.humanities.uva.nl/ecartico/persons/6147
http://data.bibliotheken.nl/id/thes/p074141406,https://www.vondel.humanities.uva.nl/ecartico/persons/37209
http://data.bibliotheken.nl/id/thes/p07016410X,https://www.vondel.humanities.uva.nl/ecartico/persons/37211
http://data.bibliotheken.nl/id/thes/p069798656,https://www.vondel.humanities.uva.nl/ecartico/persons/54340
http://data.bibliotheken.nl/id/thes/p067463142,https://www.vondel.humanities.uva.nl/ecartico/persons/3723
http://data.bibliotheken.nl/id/thes/p075548712,https://www.vondel.humanities.uva.nl/ecartico/persons/3723
http://data.bibliotheken.nl/id/thes/p068482817,https://www.vondel.humanities.uva.nl/ecartico/persons/37252
http://data.bibliotheken.nl/id/thes/p12829261X,https://www.vondel.humanities.uva.nl/ecartico/persons/55780
http://data.bibliotheken.nl/id/thes/p068802897,https://www.vondel.humanities.uva.nl/ecartico/persons/6432
https://id.rijksmuseum.nl/31098865,https://www.vondel.humanities.uva.nl/ecartico/persons/6432
http://data.bibliotheken.nl/id/thes/p071626611,https://www.vondel.humanities.uva.nl/ecartico/persons/37345
http://data.bibliotheken.nl/id/thes/p068578369,https://www.vondel.humanities.uva.nl/ecartico/persons/37346
http://data.bibliotheken.nl/id/thes/p084636459,https://www.vondel.humanities.uva.nl/ecartico/persons/5179
https://id.rijksmuseum.nl/31076426,https://www.vondel.humanities.uva.nl/ecartico/persons/5179
http://data.bibliotheken.nl/id/thes/p070077886,https://www.vondel.humanities.uva.nl/ecartico/persons/37348
http://data.bibliotheken.nl/id/thes/p075543648,https://www.vondel.humanities.uva.nl/ecartico/persons/37348
http://data.bibliotheken.nl/id/thes/p07556114X,https://www.vondel.humanities.uva.nl/ecartico/persons/37351
http://data.bibliotheken.nl/id/thes/p070084610,https://www.vondel.humanities.uva.nl/ecartico/persons/37366
http://data.bibliotheken.nl/id/thes/p075561697,https://www.vondel.humanities.uva.nl/ecartico/persons/37359
http://data.bibliotheken.nl/id/thes/p075553279,https://www.vondel.humanities.uva.nl/ecartico/persons/37364
http://data.bibliotheken.nl/id/thes/p069295042,https://www.vondel.humanities.uva.nl/ecartico/persons/37370
http://data.bibliotheken.nl/id/thes/p069776016,https://www.vondel.humanities.uva.nl/ecartico/persons/586
http://data.bibliotheken.nl/id/thes/p13622637X,https://www.vondel.humanities.uva.nl/ecartico/persons/37397
http://data.bibliotheken.nl/id/thes/p073823198,https://www.vondel.humanities.uva.nl/ecartico/persons/37411
https://id.rijksmuseum.nl/310205006,https://www.vondel.humanities.uva.nl/ecartico/persons/37411
http://data.bibliotheken.nl/id/thes/p069933537,https://www.vondel.humanities.uva.nl/ecartico/persons/37427
http://data.bibliotheken.nl/id/thes/p147378729,https://www.vondel.humanities.uva.nl/ecartico/persons/37433
http://data.bibliotheken.nl/id/thes/p073901172,https://www.vondel.humanities.uva.nl/ecartico/persons/37480
https://id.rijksmuseum.nl/31044986,https://www.vondel.humanities.uva.nl/ecartico/persons/37484
http://data.bibliotheken.nl/id/thes/p068407017,https://www.vondel.humanities.uva.nl/ecartico/persons/37484
https://id.rijksmuseum.nl/310109081,https://www.vondel.humanities.uva.nl/ecartico/persons/7093
http://data.bibliotheken.nl/id/thes/p068417977,https://www.vondel.humanities.uva.nl/ecartico/persons/40681
http://data.bibliotheken.nl/id/thes/p069963924,https://www.vondel.humanities.uva.nl/ecartico/persons/37485
http://data.bibliotheken.nl/id/thes/p310694094,https://www.vondel.humanities.uva.nl/ecartico/persons/37493
http://data.bibliotheken.nl/id/thes/p339760397,https://www.vondel.humanities.uva.nl/ecartico/persons/891
http://data.bibliotheken.nl/id/thes/p070706646,https://www.vondel.humanities.uva.nl/ecartico/persons/39642
http://data.bibliotheken.nl/id/thes/p070166730,https://www.vondel.humanities.uva.nl/ecartico/persons/46856
https://id.rijksmuseum.nl/310167435,https://www.vondel.humanities.uva.nl/ecartico/persons/46856
http://data.bibliotheken.nl/id/thes/p075565714,https://www.vondel.humanities.uva.nl/ecartico/persons/37656
http://data.bibliotheken.nl/id/thes/p075561581,https://www.vondel.humanities.uva.nl/ecartico/persons/37657
http://data.bibliotheken.nl/id/thes/p102995621,https://www.vondel.humanities.uva.nl/ecartico/persons/37658
http://data.bibliotheken.nl/id/thes/p075009714,https://www.vondel.humanities.uva.nl/ecartico/persons/37692
http://data.bibliotheken.nl/id/thes/p070106150,https://www.vondel.humanities.uva.nl/ecartico/persons/37750
http://data.bibliotheken.nl/id/thes/p075543761,https://www.vondel.humanities.uva.nl/ecartico/persons/37753
http://data.bibliotheken.nl/id/thes/p075573199,https://www.vondel.humanities.uva.nl/ecartico/persons/37753
http://data.bibliotheken.nl/id/thes/p407955143,https://www.vondel.humanities.uva.nl/ecartico/persons/37799
http://data.bibliotheken.nl/id/thes/p086072811,https://www.vondel.humanities.uva.nl/ecartico/persons/37796
https://id.rijksmuseum.nl/31065702,https://www.vondel.humanities.uva.nl/ecartico/persons/4470
https://id.rijksmuseum.nl/31065704,https://www.vondel.humanities.uva.nl/ecartico/persons/4470
http://data.bibliotheken.nl/id/thes/p068228619,https://www.vondel.humanities.uva.nl/ecartico/persons/4470
http://data.bibliotheken.nl/id/thes/p07555268X,https://www.vondel.humanities.uva.nl/ecartico/persons/37829
http://data.bibliotheken.nl/id/thes/p075543990,https://www.vondel.humanities.uva.nl/ecartico/persons/37832
https://id.rijksmuseum.nl/31052269,https://www.vondel.humanities.uva.nl/ecartico/persons/3787
http://data.bibliotheken.nl/id/thes/p068941781,https://www.vondel.humanities.uva.nl/ecartico/persons/3787
http://data.bibliotheken.nl/id/thes/p339704136,https://www.vondel.humanities.uva.nl/ecartico/persons/53994
