Community,Name,Centrality Measure,URI,Community Period
191,"Graawenhaan, C. van",0.001,https://id.rijksmuseum.nl/31043823,"(1759, 1759)"
191,"Duyn, C. van (jr.)",0.001,https://id.rijksmuseum.nl/31031549,"(1759, 1759)"
192,Norbertus Heylbroeck,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/55464,"(1727, 1727)"
192,"Berterham, J.B.",0.001,https://id.rijksmuseum.nl/3109689,"(1727, 1727)"
193,Rousseau,0.001,https://id.rijksmuseum.nl/31098351,"(1771, 1771)"
193,Delaunay,0.001,https://id.rijksmuseum.nl/31027506,"(1771, 1771)"
194,Hercules Pietersz. Segers,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/6774,"(1600, 1699)"
194,Anthonie Waterloo,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/8168,"(1600, 1699)"
195,Lucas Vorsterman II,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/7990,"(1678, 1678)"
195,Frans Ertinger,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/2792,"(1678, 1678)"
196,"Sorjove, J.",0.001,https://id.rijksmuseum.nl/310107335,"(1676, 1676)"
196,Cornelis Gerritsz. Decker,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/2379,"(1676, 1676)"
197,Schuylenburgh,0.001,https://id.rijksmuseum.nl/310138934,"(1647, 1647)"
197,Hendrick Danckerts,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/2347,"(1647, 1647)"
198,Frans Allen,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/56830,"(1647, 1647)"
198,Cornelis Koninck,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/4374,"(1647, 1647)"
199,Herman Jansz. Breckerveld,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/1368,"(1663, 1663)"
199,Carel van Sichem,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/6807,"(1663, 1663)"
