Community,Name,Centrality Measure,URI,Community Period
4,"Kraefft, Johan Philip",0.016,http://data.bibliotheken.nl/id/thes/p13539015X,"(1769, 1798)"
4,Willem Holtrop,0.016,http://data.bibliotheken.nl/id/thes/p075575485,"(1769, 1798)"
4,"Mensert, Johannes",0.015,http://data.bibliotheken.nl/id/thes/p136533795,"(1769, 1798)"
4,Jacob Cornelis ten Bosch,0.015,http://data.bibliotheken.nl/id/thes/p075576171,"(1769, 1798)"
4,"Ebert, Johann Friedrich",0.015,http://data.bibliotheken.nl/id/thes/p135769833,"(1769, 1798)"
4,"Dóll, Jan",0.015,http://data.bibliotheken.nl/id/thes/p075575531,"(1769, 1798)"
4,"Bellaert, Nicolaas",0.015,http://data.bibliotheken.nl/id/thes/p128182148,"(1769, 1798)"
4,"Tresling, Gerrit",0.014,http://data.bibliotheken.nl/id/thes/p137122403,"(1769, 1798)"
4,"Rosmuller, Leonardus",0.014,http://data.bibliotheken.nl/id/thes/p136932975,"(1769, 1798)"
4,Philomusus,0.013,https://id.rijksmuseum.nl/310138986,"(1769, 1798)"
4,"Rossum, J. van",0.012,http://data.bibliotheken.nl/id/thes/p075576538,"(1769, 1798)"
4,Pieter van Dijk,0.012,http://data.bibliotheken.nl/id/thes/p135768934,"(1769, 1798)"
4,"Perk, Jacobus",0.012,http://data.bibliotheken.nl/id/thes/p136572723,"(1769, 1798)"
4,"Nutbey Lz, Louwerens",0.012,http://data.bibliotheken.nl/id/thes/p136554016,"(1769, 1798)"
4,"Vermeulen, Burger (wed.)",0.011,http://data.bibliotheken.nl/id/thes/p137181256,"(1769, 1798)"
4,"Siccama, Abel",0.011,http://data.bibliotheken.nl/id/thes/p137053541,"(1769, 1798)"
4,Nicolaas Cornel,0.011,http://data.bibliotheken.nl/id/thes/p135384680,"(1769, 1798)"
4,"Leeuwen, Cornelis van",0.011,http://data.bibliotheken.nl/id/thes/p242543529,"(1769, 1798)"
4,"Kruyff, Fredrik de (erven)",0.011,http://data.bibliotheken.nl/id/thes/p135709075,"(1769, 1798)"
4,"Du Saar, Daniel",0.011,http://data.bibliotheken.nl/id/thes/p135767660,"(1769, 1798)"
4,"Coster, Johannes de",0.011,http://data.bibliotheken.nl/id/thes/p135388147,"(1769, 1798)"
4,"Bal, Johannes (erven)",0.011,http://data.bibliotheken.nl/id/thes/p128028823,"(1769, 1798)"
4,"Seydel, Johannes",0.011,http://data.bibliotheken.nl/id/thes/p137053509,"(1769, 1798)"
4,"Os, Thomas van",0.011,http://data.bibliotheken.nl/id/thes/p136567282,"(1769, 1798)"
4,"Onnekink, Barend",0.011,http://data.bibliotheken.nl/id/thes/p136566251,"(1769, 1798)"
4,"Ippinga, Johannes",0.011,http://data.bibliotheken.nl/id/thes/p136422357,"(1769, 1798)"
4,"Houtman, J.",0.011,http://data.bibliotheken.nl/id/thes/p136416780,"(1769, 1798)"
4,"Gutteling, Hendrik Christoffel",0.011,http://data.bibliotheken.nl/id/thes/p136222374,"(1769, 1798)"
4,"Bronkhorst, Jacobus",0.011,http://data.bibliotheken.nl/id/thes/p134791916,"(1769, 1798)"
4,"Trop, J.H.",0.011,http://data.bibliotheken.nl/id/thes/p137123094,"(1769, 1798)"
4,Jan Gerritsz ten Brink,0.011,http://data.bibliotheken.nl/id/thes/p134790073,"(1769, 1798)"
4,"Post, Harmen",0.01,http://data.bibliotheken.nl/id/thes/p136588484,"(1769, 1798)"
4,"Klis, Willem",0.01,http://data.bibliotheken.nl/id/thes/p134926730,"(1769, 1798)"
4,"Klis, Jacobus",0.01,http://data.bibliotheken.nl/id/thes/p134926609,"(1769, 1798)"
4,"Does, P. de",0.01,http://data.bibliotheken.nl/id/thes/p135750342,"(1769, 1798)"
4,"Stitzinger, Joh. Nic.",0.01,http://data.bibliotheken.nl/id/thes/p13707865X,"(1769, 1798)"
4,"Repelius, Theodorus",0.01,http://data.bibliotheken.nl/id/thes/p136927203,"(1769, 1798)"
4,"Meyere, Hugo Hendrik de",0.01,http://data.bibliotheken.nl/id/thes/p136534805,"(1769, 1798)"
4,"Vlugt, Dirk. de",0.009,http://data.bibliotheken.nl/id/thes/p137668821,"(1769, 1798)"
4,"Mulder, Willem (wed.)",0.009,http://data.bibliotheken.nl/id/thes/p136550193,"(1769, 1798)"
4,"Brink Jansz, Godart van den",0.009,http://data.bibliotheken.nl/id/thes/p134789997,"(1769, 1798)"
4,Elie Luzac,0.008,http://data.bibliotheken.nl/id/thes/p136529488,"(1769, 1798)"
4,Jan Martinus van Vloten,0.007,http://data.bibliotheken.nl/id/thes/p137668759,"(1769, 1798)"
4,"Fritsch, C. F.",0.007,https://id.rijksmuseum.nl/310139291,"(1769, 1798)"
4,Johannes van Driel,0.007,http://data.bibliotheken.nl/id/thes/p13575366X,"(1769, 1798)"
4,Everdingen,0.007,http://data.bibliotheken.nl/id/thes/p135785871,"(1769, 1798)"
4,"Berchum, J. van",0.007,http://data.bibliotheken.nl/id/thes/p128208201,"(1769, 1798)"
4,Adriaen Schoonebeek,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/6692,"(1769, 1798)"
4,"Kampman, Albert",0.006,http://data.bibliotheken.nl/id/thes/p134856848,"(1769, 1798)"
4,"Geyger, Johannes",0.006,http://data.bibliotheken.nl/id/thes/p136050395,"(1769, 1798)"
4,"Gaillard, Johannes (I)",0.006,http://data.bibliotheken.nl/id/thes/p135790670,"(1769, 1798)"
4,"Eldik, Albert van",0.006,http://data.bibliotheken.nl/id/thes/p075576201,"(1769, 1798)"
4,"Dekkers Mz, Johannes",0.006,http://data.bibliotheken.nl/id/thes/p153168897,"(1769, 1798)"
4,"Boekelaar junior, Gerrit ten",0.006,http://data.bibliotheken.nl/id/thes/p128218495,"(1769, 1798)"
4,"Leeuwen junior, Philippus van",0.005,http://data.bibliotheken.nl/id/thes/p136475051,"(1769, 1798)"
4,"Haanebrink, Pieter",0.005,http://data.bibliotheken.nl/id/thes/p136226655,"(1769, 1798)"
4,"Does Fr. zoon, Pieter de",0.005,http://data.bibliotheken.nl/id/thes/p135750369,"(1769, 1798)"
4,"Winkelman, J.P.",0.005,http://data.bibliotheken.nl/id/thes/p138262756,"(1769, 1798)"
4,"Vaardt, Jan van der",0.005,http://data.bibliotheken.nl/id/thes/p13712676X,"(1769, 1798)"
4,"Molinart,",0.005,http://data.bibliotheken.nl/id/thes/p136545564,"(1769, 1798)"
4,"Janse, Jan",0.005,http://data.bibliotheken.nl/id/thes/p181096536,"(1769, 1798)"
4,"Gosse, Pierre Frederik",0.005,http://data.bibliotheken.nl/id/thes/p136058000,"(1769, 1798)"
4,"Does, Arnoldus de",0.004,http://data.bibliotheken.nl/id/thes/p135749832,"(1769, 1798)"
4,"Osch, Marinus van",0.004,http://data.bibliotheken.nl/id/thes/p136567185,"(1769, 1798)"
4,"Nortier, Jan",0.004,http://data.bibliotheken.nl/id/thes/p136553958,"(1769, 1798)"
4,"Meulen, Pieter van der",0.004,http://data.bibliotheken.nl/id/thes/p136534554,"(1769, 1798)"
4,Jan Kip,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/4311,"(1769, 1798)"
4,"Gautier junior, Louis",0.004,http://data.bibliotheken.nl/id/thes/p136047327,"(1769, 1798)"
4,"Flander, Philauriacus",0.004,https://id.rijksmuseum.nl/310152492,"(1769, 1798)"
4,"Poolsum, Jan Jacob van (wed.)",0.004,http://data.bibliotheken.nl/id/thes/p136588395,"(1769, 1798)"
4,"Rosart, Johannes Franciscus",0.003,http://data.bibliotheken.nl/id/thes/p15402564X,"(1769, 1798)"
4,"Ras Gz, Hendrik Gerrit",0.003,http://data.bibliotheken.nl/id/thes/p136593585,"(1769, 1798)"
4,"Lindeman, O.",0.003,https://id.rijksmuseum.nl/31069133,"(1769, 1798)"
4,"Siliakus, Leendert",0.003,http://data.bibliotheken.nl/id/thes/p137054068,"(1769, 1798)"
4,"Lith de Jeude, Daniel van",0.003,http://data.bibliotheken.nl/id/thes/p136522149,"(1769, 1798)"
4,"Knies, Willem",0.003,http://data.bibliotheken.nl/id/thes/p13493007X,"(1769, 1798)"
4,"Arrenberg, Gerard Abraham",0.003,http://data.bibliotheken.nl/id/thes/p128027096,"(1769, 1798)"
4,Joost van der Laan,0.002,http://data.bibliotheken.nl/id/thes/p136455131,"(1769, 1798)"
4,"Holsteyn, Pieter",0.002,http://data.bibliotheken.nl/id/thes/p13633668X,"(1769, 1798)"
4,"Holsteyn, Johannes",0.002,http://data.bibliotheken.nl/id/thes/p13633654X,"(1769, 1798)"
4,Daniël van Alphen ,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/51778,"(1769, 1798)"
4,"Alphen, D. van",0.002,https://id.rijksmuseum.nl/3101864,"(1769, 1798)"
4,"Solingen, J. van",0.002,https://id.rijksmuseum.nl/310107103,"(1769, 1798)"
4,Pieter Vreede ,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/51889,"(1769, 1798)"
4,Kees Vermijnen,0.002,http://data.bibliotheken.nl/id/thes/p156665506,"(1769, 1798)"
4,"Huyser, C.J. de",0.002,https://id.rijksmuseum.nl/31054399,"(1769, 1798)"
4,"Hooft, J. 't",0.002,https://id.rijksmuseum.nl/310153689,"(1769, 1798)"
4,"Schelle, Pieter van",0.001,https://id.rijksmuseum.nl/310153651,"(1769, 1798)"
4,"Reers, Willem Jan",0.001,http://data.bibliotheken.nl/id/thes/p136594719,"(1769, 1798)"
4,"Ree, Isaak de",0.001,http://data.bibliotheken.nl/id/thes/p136594662,"(1769, 1798)"
4,"Pluygers, Pieter",0.001,http://data.bibliotheken.nl/id/thes/p136587208,"(1769, 1798)"
4,"Philips, C.",0.001,https://id.rijksmuseum.nl/31089848,"(1769, 1798)"
4,Maria de Wilde,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/8276,"(1769, 1798)"
4,"Karnebeek, Jacobus van",0.001,http://data.bibliotheken.nl/id/thes/p134857844,"(1769, 1798)"
4,"Jacobsz, A. Hluk",0.001,https://id.rijksmuseum.nl/31055690,"(1769, 1798)"
4,Gerard Hoet,0.001,http://data.bibliotheken.nl/id/thes/p074470531,"(1769, 1798)"
4,Caspar Stoll,0.001,http://data.bibliotheken.nl/id/thes/p073443085,"(1769, 1798)"
4,"Berge, P. van den",0.001,https://id.rijksmuseum.nl/310141606,"(1769, 1798)"
4,"Thijssens, Joseph Johannes",0.001,http://data.bibliotheken.nl/id/thes/p137107900,"(1769, 1798)"
4,"Schaak, Petrus",0.001,https://id.rijksmuseum.nl/310101034,"(1769, 1798)"
4,"Rennell, J.",0.001,https://id.rijksmuseum.nl/31094961,"(1769, 1798)"
4,Pieter van Schelle,0.001,http://data.bibliotheken.nl/id/thes/p070294046,"(1769, 1798)"
4,Pieter Terwesten,0.001,http://data.bibliotheken.nl/id/thes/p074470442,"(1769, 1798)"
4,Joannes Nomsz,0.001,http://data.bibliotheken.nl/id/thes/p069395292,"(1769, 1798)"
4,James Rennell,0.001,http://data.bibliotheken.nl/id/thes/p071535292,"(1769, 1798)"
4,Hougton,0.001,https://id.rijksmuseum.nl/31053267,"(1769, 1798)"
4,Hieronymus van Alphen,0.001,http://data.bibliotheken.nl/id/thes/p069101930,"(1769, 1798)"
4,Gerard Hoet II,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/11887,"(1769, 1798)"
4,"Brandt, Gaspar",0.001,https://id.rijksmuseum.nl/31014665,"(1769, 1798)"
4,"Wynands, W.",0.001,https://id.rijksmuseum.nl/310154104,"(1769, 1798)"
4,"Vlegelius, Janus",0.001,http://data.bibliotheken.nl/id/thes/p173135013,"(1769, 1798)"
4,"Vermandel, Hendrik",0.001,http://data.bibliotheken.nl/id/thes/p137180780,"(1769, 1798)"
4,Rousseau,0.001,https://id.rijksmuseum.nl/31098351,"(1769, 1798)"
4,"Pruys, Jacobus Wilhelmus (wed.)",0.001,http://data.bibliotheken.nl/id/thes/p136591213,"(1769, 1798)"
4,"Prins, Joannes",0.001,http://data.bibliotheken.nl/id/thes/p075556634,"(1769, 1798)"
4,"Plemp, J.J.",0.001,https://id.rijksmuseum.nl/31090946,"(1769, 1798)"
4,"Pissot, Noël-Jacques",0.001,http://data.bibliotheken.nl/id/thes/p189800658,"(1769, 1798)"
4,Pierre Esaïe Duyvené,0.001,http://data.bibliotheken.nl/id/thes/p260073504,"(1769, 1798)"
4,Paulus Hartog,0.001,http://data.bibliotheken.nl/id/thes/p152467505,"(1769, 1798)"
4,"Mohr, Johannes Christiaan",0.001,https://id.rijksmuseum.nl/310140755,"(1769, 1798)"
4,"Lange, Pieter de",0.001,https://id.rijksmuseum.nl/310153556,"(1769, 1798)"
4,"Lammens, Johannis",0.001,https://id.rijksmuseum.nl/310152504,"(1769, 1798)"
4,"Krap, J",0.001,https://id.rijksmuseum.nl/310153755,"(1769, 1798)"
4,"Ket, Geertrui",0.001,https://id.rijksmuseum.nl/310153557,"(1769, 1798)"
4,Johannes Jansz Groenewoud,0.001,http://data.bibliotheken.nl/id/thes/p13616434X,"(1769, 1798)"
4,Johannes Bernardus Commelin,0.001,http://data.bibliotheken.nl/id/thes/p159404606,"(1769, 1798)"
4,Jan Scharp,0.001,http://data.bibliotheken.nl/id/thes/p069975493,"(1769, 1798)"
4,J.J. Plemp,0.001,http://data.bibliotheken.nl/id/thes/p080614841,"(1769, 1798)"
4,"Hoen, Pieter 't",0.001,https://id.rijksmuseum.nl/31051703,"(1769, 1798)"
4,"Hartog, Paulus",0.001,https://id.rijksmuseum.nl/310153728,"(1769, 1798)"
4,Gozewijn Jan Loncq,0.001,http://data.bibliotheken.nl/id/thes/p072043296,"(1769, 1798)"
4,"Fritschius, C.F.",0.001,https://id.rijksmuseum.nl/31038325,"(1769, 1798)"
4,"Eustacius, B.",0.001,https://id.rijksmuseum.nl/31033912,"(1769, 1798)"
4,"Duyvené, P.E.",0.001,https://id.rijksmuseum.nl/31031568,"(1769, 1798)"
4,"Desenne, Victor",0.001,http://data.bibliotheken.nl/id/thes/p16822030X,"(1769, 1798)"
4,Delaunay,0.001,https://id.rijksmuseum.nl/31027506,"(1769, 1798)"
4,"Commelin, Johannes Bernardus",0.001,https://id.rijksmuseum.nl/310152867,"(1769, 1798)"
4,Andreas Bonn,0.001,http://data.bibliotheken.nl/id/thes/p06987767X,"(1769, 1798)"
4,Albertus Frese de jonge,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/41005,"(1769, 1798)"
4,Adriaen Marston,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/42541,"(1769, 1798)"
4,A. van Tellingen,0.001,http://data.bibliotheken.nl/id/thes/p173143318,"(1769, 1798)"
4,"Winter, Isaac de",0.0,http://data.bibliotheken.nl/id/thes/p138263566,"(1769, 1798)"
4,"Stant, Jan (wed.)",0.0,http://data.bibliotheken.nl/id/thes/p297781715,"(1769, 1798)"
4,Stadsdrukkery,0.0,http://data.bibliotheken.nl/id/thes/p137073992,"(1769, 1798)"
4,"Sallieth, M.D.",0.0,https://id.rijksmuseum.nl/31099911,"(1769, 1798)"
4,Pieter van Dorth,0.0,http://data.bibliotheken.nl/id/thes/p135753074,"(1769, 1798)"
4,"Paddenburg, Otto Johannes van",0.0,http://data.bibliotheken.nl/id/thes/p136569943,"(1769, 1798)"
4,"Mol, P.",0.0,https://id.rijksmuseum.nl/310140649,"(1769, 1798)"
4,"Markordt, Siegfried (wed.)",0.0,http://data.bibliotheken.nl/id/thes/p13653189X,"(1769, 1798)"
4,Lieven Willemsz. Coppenol,0.0,http://www.vondel.humanities.uva.nl/ecartico/persons/2040,"(1769, 1798)"
4,Lieve van Ollefen,0.0,http://data.bibliotheken.nl/id/thes/p071017437,"(1769, 1798)"
4,"Koning, Theodorus",0.0,https://id.rijksmuseum.nl/310165349,"(1769, 1798)"
4,Joseph Gregor Lang,0.0,http://data.bibliotheken.nl/id/thes/p310167728,"(1769, 1798)"
4,Jacobus Bellamy ,0.0,http://www.vondel.humanities.uva.nl/ecartico/persons/51811,"(1769, 1798)"
4,J.H. Trop,0.0,http://data.bibliotheken.nl/id/thes/p29744543X,"(1769, 1798)"
4,"Hiltrop, J. van",0.0,https://id.rijksmuseum.nl/310154403,"(1769, 1798)"
4,Hendrik de Leth,0.0,http://data.bibliotheken.nl/id/thes/p069775931,"(1769, 1798)"
4,Glanius,0.0,http://data.bibliotheken.nl/id/thes/p070185255,"(1769, 1798)"
4,Gerhardus Le Maire,0.0,http://data.bibliotheken.nl/id/thes/p074909568,"(1769, 1798)"
4,Charles Nicolas Cochin,0.0,http://data.bibliotheken.nl/id/thes/p070187029,"(1769, 1798)"
4,"Bullet, Jean Baptiste",0.0,https://id.rijksmuseum.nl/310140060,"(1769, 1798)"
4,"Bouvink, Jan Abraham",0.0,http://data.bibliotheken.nl/id/thes/p075575582,"(1769, 1798)"
4,"Boekelaar, Gerrit ten",0.0,http://data.bibliotheken.nl/id/thes/p12821838X,"(1769, 1798)"
5,"Lee, Jan van",0.069,http://data.bibliotheken.nl/id/thes/p136460704,"(1736, 1759)"
5,Jan Bosch,0.064,http://data.bibliotheken.nl/id/thes/p075576155,"(1736, 1759)"
5,Joannes van Braam,0.053,http://data.bibliotheken.nl/id/thes/p075540266,"(1736, 1759)"
5,Jacobus Staal,0.049,http://data.bibliotheken.nl/id/thes/p137073291,"(1736, 1759)"
5,Reinier Boitet,0.048,http://data.bibliotheken.nl/id/thes/p128562617,"(1736, 1759)"
5,"Thol, Pieter van (II)",0.046,http://data.bibliotheken.nl/id/thes/p137105959,"(1736, 1759)"
5,"Eyk, Pieter van der",0.042,http://data.bibliotheken.nl/id/thes/p135786479,"(1736, 1759)"
5,"Thol, Ottho van",0.042,http://data.bibliotheken.nl/id/thes/p137105797,"(1736, 1759)"
5,"Losel, Philippus",0.042,http://data.bibliotheken.nl/id/thes/p136527590,"(1736, 1759)"
5,"Vis, Dirk (I)",0.038,http://data.bibliotheken.nl/id/thes/p137665571,"(1736, 1759)"
5,Samuel Luchtmans (I),0.037,http://www.vondel.humanities.uva.nl/ecartico/persons/41088,"(1736, 1759)"
5,"Losel, Jakobus",0.034,http://data.bibliotheken.nl/id/thes/p136527523,"(1736, 1759)"
5,"Meerkamp, Adam",0.031,http://data.bibliotheken.nl/id/thes/p136533108,"(1736, 1759)"
5,"Vinne, Izaak van der (II)",0.03,http://data.bibliotheken.nl/id/thes/p137665431,"(1736, 1759)"
5,Henricus van Bulderen,0.029,http://data.bibliotheken.nl/id/thes/p075576082,"(1736, 1759)"
5,"Duyn, Jacob (wed.)",0.028,http://data.bibliotheken.nl/id/thes/p135768241,"(1736, 1759)"
5,"Honkoop, Abraham (I)",0.027,http://data.bibliotheken.nl/id/thes/p136337007,"(1736, 1759)"
5,"Halfman, Johannes",0.027,http://data.bibliotheken.nl/id/thes/p075575035,"(1736, 1759)"
5,"Graauwenhaan, Caspar van (I)",0.027,http://data.bibliotheken.nl/id/thes/p136157483,"(1736, 1759)"
5,Gerrit de Groot,0.027,http://www.vondel.humanities.uva.nl/ecartico/persons/42696,"(1736, 1759)"
5,"Wittich, Johan George",0.026,http://data.bibliotheken.nl/id/thes/p138340706,"(1736, 1759)"
5,"Plaats, Folkert van der",0.026,http://data.bibliotheken.nl/id/thes/p136585922,"(1736, 1759)"
5,"Maronier, Hendrik",0.026,http://data.bibliotheken.nl/id/thes/p136532020,"(1736, 1759)"
5,"Bonk, Phillippus",0.025,http://data.bibliotheken.nl/id/thes/p128565683,"(1736, 1759)"
5,"Ferwerda, Abraham",0.025,http://data.bibliotheken.nl/id/thes/p135787793,"(1736, 1759)"
5,"Blommendal, Nicolaas Pieter",0.025,http://data.bibliotheken.nl/id/thes/p128217227,"(1736, 1759)"
5,"Rooyen, Gerrit van",0.023,http://data.bibliotheken.nl/id/thes/p13693367X,"(1736, 1759)"
5,"Voorstad, Andries (II)",0.022,http://data.bibliotheken.nl/id/thes/p137670745,"(1736, 1759)"
5,Isaak Tirion,0.022,http://www.vondel.humanities.uva.nl/ecartico/persons/38560,"(1736, 1759)"
5,Pieter van Os,0.021,http://data.bibliotheken.nl/id/thes/p136567223,"(1736, 1759)"
5,"Outman, Frederik",0.021,http://data.bibliotheken.nl/id/thes/p136568343,"(1736, 1759)"
5,Bernardus Mourik,0.021,http://data.bibliotheken.nl/id/thes/p136549616,"(1736, 1759)"
5,"Spruit, Henrikus",0.021,http://data.bibliotheken.nl/id/thes/p137072945,"(1736, 1759)"
5,"Luchtmans, Samuel (II)",0.021,http://data.bibliotheken.nl/id/thes/p136528953,"(1736, 1759)"
5,"Barlinckhof, Cornelis (II)",0.021,http://data.bibliotheken.nl/id/thes/p128173734,"(1736, 1759)"
5,"Ketel, J.",0.02,http://data.bibliotheken.nl/id/thes/p134903196,"(1736, 1759)"
5,"Broekhuysen, Jan",0.02,http://data.bibliotheken.nl/id/thes/p134791819,"(1736, 1759)"
5,"Besseling, Hermanus",0.02,http://data.bibliotheken.nl/id/thes/p128212438,"(1736, 1759)"
5,Abraham Kallewier (I),0.02,http://www.vondel.humanities.uva.nl/ecartico/persons/42567,"(1736, 1759)"
5,Jacob Maagh,0.019,http://data.bibliotheken.nl/id/thes/p075575132,"(1736, 1759)"
5,Jan Daniel Beman,0.019,http://www.vondel.humanities.uva.nl/ecartico/persons/20931,"(1736, 1759)"
5,"Callenbach Klenk, R.",0.019,http://data.bibliotheken.nl/id/thes/p134854993,"(1736, 1759)"
5,"Visch, Matthaeus",0.018,http://data.bibliotheken.nl/id/thes/p137666136,"(1736, 1759)"
5,"Pecker, Cornelis de",0.018,http://data.bibliotheken.nl/id/thes/p136572480,"(1736, 1759)"
5,"Balen, Pieter Gerard van",0.018,http://data.bibliotheken.nl/id/thes/p128029218,"(1736, 1759)"
5,"Kamen, H. van",0.018,http://data.bibliotheken.nl/id/thes/p13485585X,"(1736, 1759)"
5,"Houttuyn, Frans",0.018,http://data.bibliotheken.nl/id/thes/p075575671,"(1736, 1759)"
5,Steven van Esveldt,0.017,http://data.bibliotheken.nl/id/thes/p135784557,"(1736, 1759)"
5,Johannes Broedelet,0.017,http://www.vondel.humanities.uva.nl/ecartico/persons/40749,"(1736, 1759)"
5,Barnardus van Gerrevinck,0.017,http://www.vondel.humanities.uva.nl/ecartico/persons/36668,"(1736, 1759)"
5,"Vonk van Lynden, Jan Hendrik",0.016,http://data.bibliotheken.nl/id/thes/p13766916X,"(1736, 1759)"
5,"Kloot, Isaac van der (wed.)",0.016,http://data.bibliotheken.nl/id/thes/p134928180,"(1736, 1759)"
5,"Bonte, Adrianus",0.016,http://data.bibliotheken.nl/id/thes/p128566159,"(1736, 1759)"
5,"Callenfels, Adam Laurens",0.016,http://data.bibliotheken.nl/id/thes/p075576422,"(1736, 1759)"
5,"Lubeek, Koenraat",0.015,http://data.bibliotheken.nl/id/thes/p136528481,"(1736, 1759)"
5,Johannes Marshoorn,0.015,http://data.bibliotheken.nl/id/thes/p136532314,"(1736, 1759)"
5,Jacobus Haffman,0.015,http://data.bibliotheken.nl/id/thes/p13622931X,"(1736, 1759)"
5,"Tongerlo, Kornelis van (I)",0.015,http://data.bibliotheken.nl/id/thes/p075575663,"(1736, 1759)"
5,"Kieboom, Johannes van den",0.014,http://data.bibliotheken.nl/id/thes/p14260206X,"(1736, 1759)"
5,"Taillefert Davidszoon, Louis",0.014,http://data.bibliotheken.nl/id/thes/p137102275,"(1736, 1759)"
5,Jan Roman de jonge,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/42836,"(1736, 1759)"
5,Adriaan Wor,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/37880,"(1736, 1759)"
5,Cornelis van Buren,0.014,http://data.bibliotheken.nl/id/thes/p134813715,"(1736, 1759)"
5,"Schoneveld, Johannes",0.013,http://data.bibliotheken.nl/id/thes/p13704691X,"(1736, 1759)"
5,"Magerus, Martinus",0.013,http://data.bibliotheken.nl/id/thes/p136530966,"(1736, 1759)"
5,"Gaillard, Mattheus",0.013,http://data.bibliotheken.nl/id/thes/p135790891,"(1736, 1759)"
5,"Bosch, Jan Servaas",0.013,http://data.bibliotheken.nl/id/thes/p134541049,"(1736, 1759)"
5,"Jongelijn, Bernhardus",0.012,http://data.bibliotheken.nl/id/thes/p136443052,"(1736, 1759)"
5,"Hutte, Izaak",0.012,http://data.bibliotheken.nl/id/thes/p13642032X,"(1736, 1759)"
5,"Blauw, Dirk",0.012,http://data.bibliotheken.nl/id/thes/p075574985,"(1736, 1759)"
5,"Lam, Jan 't",0.011,http://data.bibliotheken.nl/id/thes/p136455603,"(1736, 1759)"
5,"Husson, Johannes Martinus (wed.)",0.011,http://data.bibliotheken.nl/id/thes/p136420206,"(1736, 1759)"
5,"Horneer, Teunis (I)",0.011,http://data.bibliotheken.nl/id/thes/p075576465,"(1736, 1759)"
5,"Haan, Eustachius de",0.011,http://data.bibliotheken.nl/id/thes/p136226426,"(1736, 1759)"
5,"Gla, Willem",0.011,http://data.bibliotheken.nl/id/thes/p136052940,"(1736, 1759)"
5,"Eyk, Alardus van",0.011,http://data.bibliotheken.nl/id/thes/p135786045,"(1736, 1759)"
5,"Beusekom, Antony van",0.011,http://data.bibliotheken.nl/id/thes/p128213388,"(1736, 1759)"
5,"Wigeri, Wigerus",0.011,http://data.bibliotheken.nl/id/thes/p075577186,"(1736, 1759)"
5,"Sterck, Michiel",0.011,http://data.bibliotheken.nl/id/thes/p075575922,"(1736, 1759)"
5,"Sterck, Adrianus",0.011,http://data.bibliotheken.nl/id/thes/p137077491,"(1736, 1759)"
5,"Schmidt, Leberecht",0.011,http://data.bibliotheken.nl/id/thes/p137038518,"(1736, 1759)"
5,"Schiwers, Bouwe",0.011,http://data.bibliotheken.nl/id/thes/p137038402,"(1736, 1759)"
5,Pieter Spriet,0.011,http://data.bibliotheken.nl/id/thes/p137072805,"(1736, 1759)"
5,Pieter Jordaan,0.011,http://data.bibliotheken.nl/id/thes/p09611939X,"(1736, 1759)"
5,"Linge, Arent van",0.011,http://data.bibliotheken.nl/id/thes/p13648252X,"(1736, 1759)"
5,Isaac van der Kloot,0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/38715,"(1736, 1759)"
5,Gerrit van der Veer,0.011,http://data.bibliotheken.nl/id/thes/p137175620,"(1736, 1759)"
5,"Crebas, Hendrik",0.011,http://data.bibliotheken.nl/id/thes/p135390931,"(1736, 1759)"
5,"Coster Hermanusz., Jan",0.011,http://data.bibliotheken.nl/id/thes/p075575000,"(1736, 1759)"
5,"Callenfels, Michiel Hendrik",0.011,http://data.bibliotheken.nl/id/thes/p075576430,"(1736, 1759)"
5,"Balk, Dominicus",0.011,http://data.bibliotheken.nl/id/thes/p128028858,"(1736, 1759)"
5,Willem Boot,0.011,http://data.bibliotheken.nl/id/thes/p128567287,"(1736, 1759)"
5,"Semeins, Meinard",0.011,http://data.bibliotheken.nl/id/thes/p137051409,"(1736, 1759)"
5,Jan Willem de Groot,0.011,http://data.bibliotheken.nl/id/thes/p136166261,"(1736, 1759)"
5,"Burgh, Nicolaas van den",0.011,http://data.bibliotheken.nl/id/thes/p134814088,"(1736, 1759)"
5,"Bellaart, Franco",0.011,http://data.bibliotheken.nl/id/thes/p128182083,"(1736, 1759)"
5,Hendricus van der Deyster,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/20772,"(1736, 1759)"
5,Elisabeth Hendrikse de Windt,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/20771,"(1736, 1759)"
5,"Mulder, Willem",0.01,http://data.bibliotheken.nl/id/thes/p136550134,"(1736, 1759)"
5,"Langerak, Johan Arnold",0.01,http://data.bibliotheken.nl/id/thes/p075576864,"(1736, 1759)"
5,Arnoldus Olofsen,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/21624,"(1736, 1759)"
